language,chunk_size,speaker,wer,cer,comet-score,stt_time,tt_time,tts_time,total_time
en,5500,speaker_4,0.1268882175226586,0.10621904237754541,0.5796836018562317,"[624.73, 583.01, 597.36, 646.79, 589.84, 593.88, 579.38, 583.44, 609.28, 588.32, 621.22, 587.69, 578.57, 615.8, 621.36, 632.92, 592.37, 727.14, 557.47, 588.06]","[1154.37, 1249.47, 1234.13, 1481.51, 1527.35, 1512.68, 1460.01, 1405.56, 1432.97, 1338.96, 1360.4, 1568.84, 1400.52, 1285.93, 1453.72, 1308.79, 1343.95, 1552.14, 1419.38, 1213.36]","[13446.34, 5006.56, 4685.8, 5715.12, 6226.49, 4608.58, 4599.46, 4113.46, 6340.11, 4481.17, 5119.47, 5355.72, 3821.37, 4811.44, 4583.91, 4292.85, 5417.95, 5543.1, 3231.79, 5238.8]","[15433.96, 14633.73, 13079.08, 12997.79, 13633.53, 12463.37, 11271.79, 9805.63, 10366.94, 9068.9, 8614.66, 8196.99, 6250.96, 6713.7, 6660.21, 6235.79, 7355.02, 7823.59, 5256.46, 7041.61]"
en,5500,speaker_5,0.064,0.05038961038961039,0.6138758063316345,"[608.38, 671.04, 572.26, 577.24, 591.23, 617.31, 695.4, 555.02, 630.04, 749.45, 734.11, 645.25, 725.13, 767.47, 635.79, 706.48, 606.9, 804.28, 845.57, 658.12, 685.19]","[1062.47, 1595.53, 1514.2, 1209.69, 1229.12, 1355.85, 1648.91, 1334.2, 1346.13, 1908.33, 2105.88, 1886.16, 2219.24, 2384.2, 2092.25, 1943.26, 1545.8, 1483.28, 1779.87, 1602.12, 1949.96]","[12820.19, 12527.05, 3685.84, 5036.03, 4006.29, 4746.39, 5659.62, 3617.78, 5484.15, 8797.76, 6971.71, 5937.6, 6903.91, 5944.43, 5949.05, 5670.99, 3989.24, 6259.29, 5268.98, 4307.78, 6496.15]","[14678.44, 20567.45, 18476.38, 17727.14, 16122.02, 15075.48, 14950.59, 12798.09, 12719.89, 15684.11, 16255.54, 16425.13, 17529.6, 17888.4, 18050.72, 17928.7, 16330.27, 16398.86, 15657.81, 14208.68, 15120.36]"
en,5500,speaker_6,0.10379746835443038,0.060851926977687626,0.6672373414039612,"[985.23, 621.92, 633.02, 680.22, 774.89, 656.92, 669.48, 683.32, 612.64, 647.35, 631.8, 672.37, 581.17, 597.43, 602.98, 682.84, 628.67, 661.61, 721.22, 690.67, 682.39]","[1321.53, 1443.25, 1437.96, 1757.89, 1775.81, 1666.45, 1774.15, 1783.56, 1567.43, 1353.09, 1547.59, 1761.33, 1816.52, 1640.99, 1349.52, 1580.41, 1671.8, 1540.96, 1545.35, 1769.7, 1649.24]","[12625.26, 6719.78, 5726.62, 11303.19, 5771.34, 5731.4, 5249.31, 6454.32, 5732.59, 4579.52, 5762.65, 5215.66, 6302.81, 6228.49, 4576.44, 5558.99, 5061.16, 4184.86, 6486.94, 5938.68, 5230.04]","[14932.81, 15849.54, 15758.4, 21473.3, 21463.53, 21406.57, 21065.67, 21709.9, 21653.21, 20655.02, 20650.91, 20117.22, 20224.0, 20229.59, 19246.73, 19022.9, 18279.48, 16868.09, 17568.12, 17727.0, 17397.42]"
en,5500,speaker_7,0.13005780346820808,0.09585201793721973,0.6127238273620605,"[601.56, 668.01, 592.25, 558.54, 533.92, 649.91, 559.5, 692.1, 543.61, 589.81, 663.28, 693.59, 568.64, 662.22, 628.9, 626.75, 630.95, 679.56, 642.0, 602.97, 685.23]","[1251.79, 1429.34, 1304.71, 1377.26, 1388.66, 1464.55, 1380.82, 1727.03, 1574.37, 983.78, 1375.25, 1883.71, 1808.86, 1589.6, 1751.15, 1464.07, 1218.5, 1478.99, 1696.94, 1420.38, 2020.94]","[12728.0, 4160.97, 5790.9, 3576.97, 3892.1, 4330.5, 3137.83, 17497.89, 3738.45, 4690.64, 5459.34, 6831.39, 5144.2, 6494.38, 4576.17, 4494.89, 4610.2, 5590.26, 5811.31, 6227.24, 5240.43]","[14582.2, 12941.45, 13101.74, 10873.64, 8986.66, 7768.29, 5079.07, 19918.7, 17879.3, 16968.09, 16596.3, 17646.15, 17238.95, 17743.02, 16525.42, 15437.0, 14076.84, 13895.29, 13719.76, 14203.05, 13651.06]"
en,5500,speaker_8,0.07714285714285714,0.05431131019036954,0.6700701713562012,"[656.83, 610.19, 663.5, 566.77, 640.78, 604.66, 681.96, 616.52, 579.78, 674.63, 602.02, 631.08, 639.04, 613.2, 603.96, 695.06, 607.02, 644.65, 640.99, 692.04]","[1529.95, 1496.04, 1297.11, 1307.13, 1236.06, 1372.21, 1616.44, 1579.49, 1468.84, 1644.04, 1501.29, 1718.07, 1604.09, 1500.06, 1400.35, 1359.62, 1324.14, 1579.99, 1704.3, 1764.35]","[15073.05, 4590.51, 4376.7, 5193.2, 4410.0, 4887.27, 12555.12, 4812.02, 5070.92, 6238.31, 5908.45, 5567.15, 4810.84, 4978.81, 6063.79, 5202.86, 6271.86, 6670.26, 5220.69, 5644.02]","[17261.49, 16024.3, 14170.23, 13548.93, 12168.77, 11472.38, 18245.2, 17051.34, 16348.57, 16766.93, 17080.12, 16885.03, 15940.27, 15320.44, 15613.86, 15048.31, 15788.98, 16671.43, 16140.02, 16231.23]"
en,5500,speaker_9,0.06133333333333333,0.049565661727133364,0.600404679775238,"[751.6, 714.84, 763.81, 660.75, 687.69, 691.98, 769.37, 643.52, 585.62, 1069.72, 669.44, 636.52, 666.51, 695.19, 587.3, 684.09, 617.15, 644.65, 649.12, 759.86]","[1342.38, 1947.78, 2033.56, 2035.66, 1938.82, 2153.74, 1909.13, 1899.56, 1465.2, 1215.5, 1514.41, 1594.18, 1461.22, 1601.21, 1508.47, 1546.96, 1741.84, 1505.91, 1394.18, 1781.44]","[18820.76, 5687.99, 15960.68, 5348.62, 6375.21, 7635.28, 7807.04, 6704.97, 4959.62, 4078.07, 6196.53, 5761.06, 5627.12, 6113.49, 5104.2, 5399.61, 4861.72, 4724.6, 5666.76, 7030.19]","[20916.63, 20158.22, 30512.19, 29409.31, 30211.63, 31878.32, 33054.65, 33959.12, 33158.58, 31489.18, 31895.44, 31869.06, 31495.03, 31819.07, 31162.33, 30608.11, 29685.88, 28229.78, 28104.32, 28781.06]"
en,5500,speaker_10,0.08771929824561403,0.07589055240061951,0.6390824913978577,"[629.92, 601.03, 543.68, 3079.69, 669.69, 583.32, 618.88, 624.7, 740.05, 704.66, 579.99, 576.64, 713.68, 677.59, 691.82, 690.59, 632.25, 648.21, 654.73, 642.94, 770.55]","[1818.7, 1706.87, 1235.33, 1165.54, 1459.06, 1819.95, 1735.01, 1625.31, 1642.19, 1752.79, 1659.94, 1642.5, 1829.78, 2042.69, 2035.38, 1732.82, 1468.88, 1565.29, 1617.08, 1426.44, 1812.95]","[17752.25, 5305.0, 3175.99, 3714.23, 5102.19, 5457.46, 5733.09, 4984.2, 4242.28, 6266.44, 5099.69, 5140.76, 5902.33, 11111.41, 6099.44, 6547.09, 4227.33, 5899.36, 6327.7, 3196.35, 6547.07]","[20201.76, 18881.75, 16463.97, 14374.36, 13715.06, 13634.28, 13629.44, 12862.27, 11547.74, 12014.09, 11319.97, 10671.04, 10796.9, 16127.49, 16470.53, 17465.86, 15897.55, 16010.52, 16123.36, 13748.31, 14526.64]"
en,6000,speaker_1,0.13924050632911392,0.07526881720430108,0.5359652042388916,"[640.15, 615.49, 640.17, 581.55, 585.23, 534.87, 594.27, 621.83, 572.08, 556.22, 610.37, 633.04, 570.94, 509.46, 682.81, 721.71, 622.48, 718.61]","[1531.37, 1861.51, 1894.83, 1745.36, 1502.05, 1268.01, 1192.29, 1415.11, 1487.66, 1382.17, 1503.2, 1643.41, 1413.61, 1170.47, 1440.24, 1688.25, 1636.59, 1918.58]","[21557.99, 6115.09, 6264.28, 4247.14, 3265.86, 3064.28, 3381.36, 3808.6, 3540.11, 3704.56, 4772.09, 4158.01, 3988.63, 3779.74, 5336.8, 7488.0, 6847.13, 5094.48]","[23730.4, 23617.42, 23030.91, 20404.05, 17451.82, 14350.79, 11331.19, 8980.38, 6340.51, 5645.78, 6886.95, 6434.93, 5974.43, 5461.59, 7461.66, 9899.34, 10545.71, 9465.8]"
en,6000,speaker_2,0.07241379310344828,0.06406149903907751,0.6272076964378357,"[863.0, 672.81, 610.68, 550.85, 608.06, 597.93, 548.0, 574.58, 626.87, 614.72, 565.31, 549.74, 637.46, 600.82, 618.81, 660.51, 588.19, 551.6, 574.57]","[913.14, 1263.8, 1439.32, 1160.95, 1147.5, 1350.31, 1407.08, 1331.19, 1446.76, 1559.21, 1210.81, 1029.04, 1233.7, 1248.84, 1491.54, 1475.84, 1336.28, 1136.71, 1056.41]","[11155.09, 7849.51, 5798.64, 3708.48, 4367.57, 5418.93, 4758.34, 4782.15, 8594.41, 6245.01, 4140.21, 4609.88, 6934.36, 5281.55, 4773.41, 4418.86, 4006.46, 3162.84, 3971.12]","[12932.05, 14541.64, 14140.27, 11664.25, 9854.2, 8503.98, 7094.29, 6688.28, 10669.82, 10745.55, 8656.69, 6469.94, 8807.1, 7886.37, 6885.4, 6555.79, 5931.83, 4853.04, 5602.98]"
en,6000,speaker_3,0.14376996805111822,0.0859277708592777,0.5603343844413757,"[571.48, 572.5, 587.85, 604.67, 645.69, 668.39, 698.54, 628.79, 636.27, 631.42, 634.95, 726.07, 641.88, 774.45, 600.14, 640.39, 616.87, 629.55, 683.51]","[589.34, 1128.71, 1243.75, 1399.92, 1430.81, 1668.92, 1718.61, 1626.13, 1320.8, 1118.99, 1247.88, 1483.04, 1525.83, 1733.24, 1473.63, 1458.7, 1292.59, 1390.72, 1985.78]","[4999.86, 4126.94, 8206.32, 3560.48, 9022.89, 9077.33, 6570.26, 5421.82, 2712.25, 3935.44, 5637.61, 5166.94, 6396.65, 5970.33, 4364.51, 6062.68, 3823.08, 4662.47, 5088.79]","[6498.61, 5829.14, 10039.41, 7201.42, 11100.16, 13984.21, 14103.81, 13125.61, 9634.09, 7409.89, 7520.81, 7376.52, 8564.86, 8479.1, 6439.34, 8163.0, 5732.95, 6685.15, 7759.48]"
en,6000,speaker_4,0.10574018126888217,0.07319757842597689,0.5876156091690063,"[573.1, 636.71, 600.18, 719.52, 606.2, 635.49, 650.32, 3149.38, 627.31, 654.01, 635.09, 802.62, 682.02, 715.44, 577.91, 701.01, 585.41, 632.73]","[765.13, 1385.75, 1369.87, 1647.48, 1813.33, 1622.6, 1709.95, 1745.42, 1490.12, 1592.25, 1850.63, 1658.02, 1525.93, 1619.7, 1571.31, 1538.69, 1366.59, 1209.79]","[8586.96, 10181.06, 4883.2, 9095.74, 5640.17, 5372.99, 6955.17, 5773.05, 5380.18, 5993.83, 6247.3, 5192.59, 5189.9, 5683.31, 5719.11, 6045.95, 3246.76, 6164.95]","[9925.97, 13895.3, 12112.02, 14156.45, 13192.03, 12380.59, 13157.88, 12114.8, 11335.34, 10697.61, 10752.64, 9738.51, 8742.03, 8018.86, 7868.73, 8286.93, 5384.93, 8009.8]"
en,6000,speaker_5,0.07466666666666667,0.05922077922077922,0.6220182180404663,"[625.66, 742.74, 614.24, 559.53, 592.81, 627.02, 592.64, 667.58, 686.77, 665.36, 822.46, 815.34, 665.23, 722.78, 647.83, 634.05, 663.41, 604.86, 743.92]","[1040.97, 1636.94, 1645.45, 1328.46, 1282.17, 1459.18, 1378.09, 1461.49, 1838.74, 1873.1, 2034.01, 2629.76, 2527.81, 2175.04, 1722.0, 1406.25, 1713.13, 1666.93, 1935.09]","[13160.52, 9607.47, 4281.65, 5083.03, 4206.44, 5297.98, 4598.68, 6603.71, 6012.92, 11203.0, 7226.65, 13493.08, 6442.93, 6967.61, 4967.66, 5436.06, 5078.26, 4413.09, 7177.52]","[15193.95, 18578.86, 16210.88, 14917.31, 12910.54, 11989.45, 9747.3, 9965.64, 9814.39, 14808.59, 15015.88, 21933.84, 22212.45, 22997.86, 21333.75, 20531.18, 19025.13, 17045.99, 18048.63]"
en,6000,speaker_6,0.08607594936708861,0.059837728194726165,0.665034294128418,"[676.5, 2138.17, 642.77, 616.61, 802.42, 709.78, 732.39, 610.76, 652.14, 668.16, 656.16, 619.93, 630.46, 584.88, 702.53, 729.36, 733.68, 741.46, 762.44]","[1478.59, 1871.29, 1879.39, 1683.12, 2257.84, 2187.65, 1960.26, 1727.39, 1412.84, 1569.51, 1791.78, 1810.91, 1705.83, 1497.45, 1515.01, 1819.89, 1965.97, 2231.07, 1813.45]","[19868.4, 9073.94, 6022.15, 5796.23, 7502.3, 6085.34, 5979.38, 5786.25, 5183.12, 6679.74, 5282.55, 6430.13, 6487.09, 5494.32, 5642.26, 6180.3, 7603.55, 6503.23, 4830.32]","[22100.78, 24925.04, 24725.2, 23670.21, 24959.33, 24207.25, 24001.06, 23624.74, 22614.96, 22923.1, 22008.06, 22271.27, 22559.17, 21058.56, 19697.99, 19717.86, 21135.7, 21452.85, 19904.16]"
en,6000,speaker_7,0.11849710982658959,0.09417040358744394,0.6063311696052551,"[616.58, 627.01, 576.2, 609.6, 681.35, 552.88, 732.52, 614.92, 590.47, 669.61, 647.61, 661.83, 659.91, 623.51, 605.88, 738.87, 614.19, 628.74, 664.41]","[1416.96, 1609.15, 1391.97, 1489.58, 1682.63, 1388.55, 1623.54, 1953.85, 1522.17, 1586.23, 1907.66, 1702.01, 1610.89, 1507.8, 1299.81, 1500.34, 1476.88, 1488.88, 1887.56]","[14551.11, 5223.85, 3450.81, 4643.72, 8876.41, 3379.46, 6935.57, 5953.94, 5227.03, 5760.87, 5695.57, 5663.45, 6029.66, 3464.32, 5002.89, 4801.81, 4929.92, 6069.67, 6044.27]","[16585.58, 15571.58, 12368.94, 10803.49, 13308.7, 10469.16, 11185.81, 10925.32, 9538.37, 9109.87, 8410.01, 8027.76, 8301.15, 5597.02, 6910.03, 7042.35, 7021.83, 8188.67, 8597.47]"
en,6000,speaker_8,0.15142857142857144,0.12262038073908174,0.6631906628608704,"[624.81, 615.08, 680.71, 616.62, 575.73, 640.76, 759.46, 664.24, 642.37, 648.66, 600.92, 764.08, 611.22, 686.86, 614.55, 611.17, 697.34, 753.79]","[1662.73, 1546.33, 1311.63, 1441.69, 1185.35, 1475.64, 1863.18, 1731.54, 1500.89, 1624.95, 1659.06, 1539.88, 1418.86, 1530.19, 1682.7, 1502.09, 1745.46, 1997.05]","[15800.28, 4633.71, 4885.36, 5015.5, 3737.44, 5334.51, 12928.83, 6067.99, 5932.27, 6755.5, 6261.67, 5802.05, 5196.19, 7454.2, 5333.76, 6123.5, 6916.62, 4970.34]","[18089.33, 16504.51, 15154.15, 13787.92, 11347.71, 10483.09, 17223.32, 16893.57, 16601.9, 17147.82, 17215.8, 16609.31, 15626.27, 16678.11, 15626.1, 15555.51, 16292.3, 15046.21]"
en,6000,speaker_9,0.14666666666666667,0.11343893714869699,0.5915995240211487,"[758.87, 743.38, 767.1, 631.06, 717.56, 688.59, 723.47, 696.47, 690.62, 624.92, 622.47, 615.09, 694.28, 625.67, 646.86, 719.49, 607.46, 612.69]","[1314.18, 1949.41, 2141.76, 2011.26, 1946.28, 2160.78, 2152.05, 1863.12, 1348.94, 1433.41, 1494.64, 1311.68, 1640.47, 1807.35, 1642.21, 1820.13, 1728.08, 1584.13]","[18462.09, 5626.2, 19885.05, 4772.23, 8045.91, 7018.0, 7494.74, 5803.23, 4960.78, 6861.95, 4512.3, 5131.94, 6608.15, 5958.44, 6324.14, 4976.06, 4802.13, 4988.95]","[20536.34, 19915.44, 33341.29, 31234.06, 33102.49, 33736.63, 34986.29, 34571.19, 33332.99, 33792.74, 32144.77, 30894.4, 31312.87, 30862.36, 30412.95, 29210.25, 27811.18, 26457.12]"
en,6000,speaker_10,0.06140350877192982,0.05317501290655653,0.6407108902931213,"[608.43, 588.82, 630.96, 653.56, 678.42, 600.64, 621.59, 1075.86, 719.72, 593.74, 612.95, 771.93, 662.48, 729.65, 687.65, 664.06, 625.32, 671.0, 605.7]","[2215.67, 1732.25, 1297.25, 1401.28, 1949.28, 1758.59, 1576.9, 1735.76, 2026.56, 1866.37, 1777.15, 2053.95, 2179.12, 2004.39, 1770.85, 1700.22, 1669.15, 1755.76, 1937.4]","[19858.83, 4593.53, 4368.59, 5625.65, 7115.25, 5444.19, 5979.38, 6309.85, 8096.63, 6022.16, 5420.22, 11622.82, 6397.43, 7574.22, 6210.18, 6318.09, 5312.32, 5891.32, 5699.03]","[22683.87, 20472.12, 18396.14, 17593.93, 18499.28, 17370.32, 17150.25, 16451.1, 18365.68, 17635.32, 16816.87, 21863.96, 22044.0, 23211.55, 23231.03, 23367.83, 22488.55, 21536.44, 21080.93]"
